family,map,load_factor,speed_mps,scenario_index,seed,reference,baseline,g31_cell_id,baseline_cell_id,g31_state,baseline_state,pair_status,tht_pair_eligible,g31_TH,baseline_TH,g31_benefit_TH,g31_benefit_TH_percent,g31_completion_rate,baseline_completion_rate,g31_benefit_completion_rate,g31_benefit_completion_rate_percent,g31_success_std_rate,baseline_success_std_rate,g31_benefit_success_std_rate,g31_benefit_success_std_rate_percent,g31_success_paper_literal_rate,baseline_success_paper_literal_rate,g31_benefit_success_paper_literal_rate,g31_benefit_success_paper_literal_rate_percent,g31_tht_D_min_seconds,baseline_tht_D_min_seconds,g31_benefit_tht_D_min_seconds,g31_benefit_tht_D_min_seconds_percent,g31_tht_D_mean_seconds,baseline_tht_D_mean_seconds,g31_benefit_tht_D_mean_seconds,g31_benefit_tht_D_mean_seconds_percent,g31_tht_D_max_seconds,baseline_tht_D_max_seconds,g31_benefit_tht_D_max_seconds,g31_benefit_tht_D_max_seconds_percent,g31_tht_native_min_seconds,baseline_tht_native_min_seconds,g31_benefit_tht_native_min_seconds,g31_benefit_tht_native_min_seconds_percent,g31_tht_native_mean_seconds,baseline_tht_native_mean_seconds,g31_benefit_tht_native_mean_seconds,g31_benefit_tht_native_mean_seconds_percent,g31_tht_native_max_seconds,baseline_tht_native_max_seconds,g31_benefit_tht_native_max_seconds,g31_benefit_tht_native_max_seconds_percent,g31_benefit_completion_rate_pp,g31_benefit_success_std_rate_pp,g31_benefit_success_paper_literal_rate_pp
all_day_fault,map2,1.0,2.5,5,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s283303_q05_g31,f_map2_1x_v2p5_s283303_q05_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,5,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s308081_q05_g31,f_map2_1x_v2p5_s308081_q05_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,5,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s333667_q05_g31,f_map2_1x_v2p5_s333667_q05_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s104729_q06_g31,f_map2_1x_v2p5_s104729_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s130363_q06_g31,f_map2_1x_v2p5_s130363_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s155921_q06_g31,f_map2_1x_v2p5_s155921_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s181081_q06_g31,f_map2_1x_v2p5_s181081_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s205759_q06_g31,f_map2_1x_v2p5_s205759_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s232003_q06_g31,f_map2_1x_v2p5_s232003_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s257053_q06_g31,f_map2_1x_v2p5_s257053_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s283303_q06_g31,f_map2_1x_v2p5_s283303_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s308081_q06_g31,f_map2_1x_v2p5_s308081_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,6,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s333667_q06_g31,f_map2_1x_v2p5_s333667_q06_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s104729_q07_g31,f_map2_1x_v2p5_s104729_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s130363_q07_g31,f_map2_1x_v2p5_s130363_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s155921_q07_g31,f_map2_1x_v2p5_s155921_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s181081_q07_g31,f_map2_1x_v2p5_s181081_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s205759_q07_g31,f_map2_1x_v2p5_s205759_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s232003_q07_g31,f_map2_1x_v2p5_s232003_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s257053_q07_g31,f_map2_1x_v2p5_s257053_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s283303_q07_g31,f_map2_1x_v2p5_s283303_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s308081_q07_g31,f_map2_1x_v2p5_s308081_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,7,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s333667_q07_g31,f_map2_1x_v2p5_s333667_q07_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s104729_q08_g31,f_map2_1x_v2p5_s104729_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s130363_q08_g31,f_map2_1x_v2p5_s130363_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s155921_q08_g31,f_map2_1x_v2p5_s155921_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s181081_q08_g31,f_map2_1x_v2p5_s181081_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s205759_q08_g31,f_map2_1x_v2p5_s205759_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s232003_q08_g31,f_map2_1x_v2p5_s232003_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s257053_q08_g31,f_map2_1x_v2p5_s257053_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s283303_q08_g31,f_map2_1x_v2p5_s283303_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s308081_q08_g31,f_map2_1x_v2p5_s308081_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,8,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s333667_q08_g31,f_map2_1x_v2p5_s333667_q08_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s104729_q09_g31,f_map2_1x_v2p5_s104729_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s130363_q09_g31,f_map2_1x_v2p5_s130363_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s155921_q09_g31,f_map2_1x_v2p5_s155921_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s181081_q09_g31,f_map2_1x_v2p5_s181081_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s205759_q09_g31,f_map2_1x_v2p5_s205759_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s232003_q09_g31,f_map2_1x_v2p5_s232003_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s257053_q09_g31,f_map2_1x_v2p5_s257053_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,283303,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s283303_q09_g31,f_map2_1x_v2p5_s283303_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,308081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s308081_q09_g31,f_map2_1x_v2p5_s308081_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,9,333667,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s333667_q09_g31,f_map2_1x_v2p5_s333667_q09_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s104729_q10_g31,f_map2_1x_v2p5_s104729_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s130363_q10_g31,f_map2_1x_v2p5_s130363_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s155921_q10_g31,f_map2_1x_v2p5_s155921_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,181081,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s181081_q10_g31,f_map2_1x_v2p5_s181081_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,205759,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s205759_q10_g31,f_map2_1x_v2p5_s205759_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,232003,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s232003_q10_g31,f_map2_1x_v2p5_s232003_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
all_day_fault,map2,1.0,2.5,10,257053,G31_S4_ADVERTISED_FAULT_REPAIR_V1,HCA_TIME_LABEL_REPAIR_V3,f_map2_1x_v2p5_s257053_q10_g31,f_map2_1x_v2p5_s257053_q10_hca,MISSING,MISSING,INCOMPLETE,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
